,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_cost,transaction_start_date,transaction_end_date,duration,transaction_revenue,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
951,1,638.3,978,410,1,0,4.42,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,280301224769,288874447170,284579480130,484,1,0,1
952,3,1758.02,156,356,1,0,25.48,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,284562768706,280284513090,284596257603,76,0,1,0
953,1,4922.22,978,410,1,0,16.15,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280284578371,284562637122,284596322625,76,1,0,1
954,3,290.76,840,840,0,1,70.13,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,284579545667,288874512962,284562637379,156,0,0,1
955,2,2051.49,986,484,1,0,10.01,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,284579414850,288874447171,284596257603,840,1,1,0
956,2,2167.42,978,986,1,1,95.57,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,280284512577,280267735873,288891159105,484,0,1,1
957,3,4853.59,356,840,1,1,38.38,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,1,288857669955,288857604418,280301289794,840,0,0,1
958,1,1607.79,356,986,1,1,64.46,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,288874381891,288874447682,280284578625,356,1,1,1
959,1,761.77,978,978,0,1,71.95,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,284596257601,288874512963,280301224770,840,0,0,1
960,2,164.57,986,484,1,1,51.77,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284596257602,288857604418,280284447298,76,1,1,0
961,2,1638.62,978,484,1,1,18.19,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280284578113,288891224897,284562637633,840,1,1,1
962,2,305.73,840,978,1,1,80.4,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,0,280267670081,284562702657,280267735363,76,0,0,0
963,3,3634.73,840,978,1,1,85.68,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,284562637378,288857670211,280301355843,76,0,0,0
964,3,3391.98,986,986,0,1,8.98,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,284579479873,288857670211,280284447043,276,1,1,1
965,1,2052.6,978,978,0,1,54.89,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,280301290307,280284447297,284579480130,76,1,1,1
966,1,4159.32,356,410,1,1,57.62,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,280301355841,280284447297,288857735745,76,0,1,0
967,2,2177.08,410,978,1,1,66.13,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288874512961,288891224641,284562637379,356,1,1,1
968,1,1155.29,986,484,1,0,77.62,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,0,288891159363,280267735361,284596322627,76,0,0,0
969,2,4491.51,840,156,1,0,72.66,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,288874447171,284596191554,280267735363,410,0,1,0
970,3,537.99,986,840,1,0,85.77,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,1,280284512834,288874447171,288874447683,356,0,0,0
971,2,2663.63,986,356,1,1,83.23,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,0,284596257601,288857604418,280267735363,276,0,0,0
972,3,4835.22,356,484,1,0,19.36,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288891224387,284596191810,288857604674,76,1,1,0
973,1,2866.68,840,986,1,0,94.1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579414595,284596191554,288891159105,76,0,1,1
974,3,1850.72,484,156,1,1,19.18,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,288891158850,284562637635,288891224386,484,1,1,1
975,2,3344.46,356,410,1,1,85.21,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,288874381634,288891159363,280284512578,276,0,0,0
976,3,4817.39,410,986,1,1,9.16,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,288891224899,280284578115,280284578625,156,1,0,1
977,3,2275.95,840,978,1,1,54.54,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,288891158850,284596257091,280301290051,250,1,1,1
978,3,1010.55,356,484,1,1,18.33,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284562703170,284562637634,288891289921,840,1,1,1
979,1,1346.72,840,484,1,1,16.71,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280284578625,280267801153,288857670466,250,1,1,0
980,1,608.13,840,840,0,1,12.08,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,280267801153,288874447170,284579545411,156,1,1,1
981,2,3150.88,484,978,1,0,13.7,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284579479873,284596323137,280267670337,250,1,1,1
982,3,1539.31,840,978,1,1,50.46,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,288891224387,288874381635,280284578625,484,1,1,1
983,1,450.81,978,156,1,1,99.08,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,280301224769,284579480130,288857735745,156,0,1,0
984,1,1345.54,840,978,1,1,90.72,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284562768706,280267670082,280284512578,76,0,0,1
985,2,4898.07,978,978,0,0,99.14,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280301355330,284562768450,280267801411,276,0,1,0
986,3,1029.76,484,156,1,1,47.65,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,280267670081,288874512706,288891224386,250,1,1,1
987,1,1705.02,156,156,0,1,10.96,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284512834,288874447171,288874447171,276,1,1,1
988,1,3851.06,484,410,1,1,69.08,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,284562768706,284562702657,288891289921,410,1,1,1
989,1,3583.89,356,978,1,0,54.04,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,284579545410,288857669954,280301224771,276,0,1,1
990,2,4737.46,484,986,1,1,99.66,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,288891158850,288874512706,280301224770,276,0,1,0
991,3,512.17,978,484,1,1,41.98,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284579414850,288891159363,284596322625,156,1,1,1
992,1,3721.74,978,156,1,1,7.4,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,288874447683,288891159106,288857735745,410,1,1,1
993,2,3671.04,840,356,1,1,9.79,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579545667,280267801410,288857604674,840,1,1,0
994,1,790.2,356,156,1,1,87.36,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280284512834,288891224897,280301224770,484,0,1,1
995,3,2566.95,410,156,1,1,81.38,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1,280301355586,280284447043,284579480129,410,0,1,1
996,3,1708.8,356,484,1,1,71.0,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280284513089,288891224386,284596257603,156,1,1,0
997,1,2609.38,156,410,1,1,89.51,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,288874447169,284579414338,284579480129,484,0,1,1
998,1,4879.28,840,840,0,1,52.17,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,0,284596257602,288857669953,288857670465,484,0,1,0
999,2,2988.03,156,840,1,1,75.43,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,284579414593,280267800899,284579545922,156,0,1,0
1000,1,1276.87,156,356,1,1,92.89,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284579479873,284562768450,288857670209,484,0,1,1
1001,3,2373.83,978,356,1,0,7.21,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288874447683,288857670466,280284447043,410,1,0,1
1002,3,3758.51,356,978,1,0,47.15,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,284579545921,280267670338,288857670209,484,0,0,1
1003,2,835.58,484,356,1,1,35.89,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,284596192067,280284513091,288874447171,356,1,0,1
1004,2,923.13,840,840,0,1,59.31,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,0,280267801153,280267669826,284579480130,276,0,0,0
1005,3,3913.0,484,410,1,1,54.38,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,284579414595,288891289921,288874382147,156,1,0,0
1006,1,133.28,978,840,1,1,62.9,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284579480129,284596323137,280267801411,276,1,1,0
1007,2,1962.61,978,410,1,0,40.44,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,288874381891,280284513090,284562702914,410,0,0,1
1008,1,1701.01,156,484,1,1,49.61,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288874382146,284579480130,284596257603,250,1,1,1
1009,3,1951.53,840,840,0,1,75.32,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,0,284596322882,280267669826,280301289795,250,0,1,0
1010,3,212.6,840,356,1,1,3.22,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284512833,284596191554,280301289795,356,1,1,1
1011,1,3268.35,484,356,1,1,45.3,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,284579545667,288857670466,284596191554,76,1,0,1
1012,3,100.91,156,156,0,1,96.47,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280301355841,288891158850,280284578627,276,0,1,1
1013,1,2917.37,484,356,1,0,58.1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284579479873,280284512835,280301289795,410,0,0,0
1014,3,3959.36,484,986,1,1,52.24,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288874512961,288857604675,284596191554,410,1,1,1
1015,2,3865.76,978,156,1,1,52.99,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,284579480129,284562702657,288891224643,76,1,1,1
1016,3,4547.31,484,156,1,1,64.75,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,1,288874382146,284596257091,284562702914,76,0,1,1
1017,3,4619.57,986,986,0,1,26.42,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,40,1,284562703171,280284513091,280301224771,356,1,0,1
1018,1,3371.06,410,356,1,1,51.68,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,280267800897,280301224259,284579545922,840,0,0,0
1019,1,1730.9,840,156,1,0,66.85,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284579414593,280301224771,280267801411,76,0,1,0
1020,2,2194.63,156,840,1,1,40.58,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,280267800899,284596191554,280301355843,410,1,1,1
1021,2,3569.12,410,484,1,1,69.81,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,284579545410,288857604418,284579545411,484,1,0,1
1022,1,3520.09,356,484,1,0,21.34,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,1,288857604419,288891159106,284596322627,356,0,0,0
1023,3,2008.8,840,410,1,1,17.42,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,284562702657,284562637121,280301290051,356,1,0,1
1024,2,4313.53,840,356,1,1,47.8,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,284596257601,280301355841,288874382147,484,1,1,1
1025,2,1587.54,156,410,1,1,34.48,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284562703170,284579414339,284562702914,156,1,0,1
1026,2,3223.43,484,840,1,1,25.6,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280301355841,284562768450,280301224770,250,1,1,1
1027,1,1366.26,978,356,1,1,70.63,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,280284447298,288891289921,280301289794,484,0,1,1
1028,2,2757.57,484,978,1,1,24.61,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288891224387,288891159107,284579545922,840,1,1,1
1029,1,3003.87,840,484,1,1,44.12,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874513219,288891159106,280267801411,250,1,1,0
1030,2,921.15,484,986,1,1,32.94,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280301355586,280267735873,284562637633,250,1,0,1
1031,3,2678.65,356,978,1,0,35.32,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,0,284562703170,280301289794,280267670337,250,0,1,0
1032,1,2559.16,978,156,1,1,32.92,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,288874381634,280284578625,280267801153,410,1,1,1
1033,1,4092.72,840,978,1,1,11.46,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,280301355586,288874512962,284596191554,156,1,1,1
1034,2,1922.84,484,156,1,1,56.13,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288891224899,288891159105,284596191554,356,1,1,1
1035,3,558.38,986,356,1,0,89.22,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,284596257347,280301355330,284562702914,840,0,0,1
1036,2,979.62,986,356,1,1,6.09,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280267670081,284579479873,288891289921,356,1,1,1
1037,1,4011.03,986,978,1,1,4.34,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284562768195,288874512707,280284447298,356,1,1,1
1038,2,2850.23,356,410,1,1,64.95,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284512577,284562768194,288874447170,276,1,1,1
1039,1,3464.58,410,986,1,1,7.03,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280301355330,280267735873,284596257603,356,1,0,1
1040,3,3770.73,484,978,1,1,55.78,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,0,284579545921,280301224771,288857670209,410,0,0,1
1041,1,1745.05,840,156,1,0,35.53,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,0,288891290178,280301224259,288874447426,76,0,1,0
1042,1,1025.29,978,840,1,1,53.64,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874381891,280267669826,288891159105,276,1,1,1
1043,3,4391.33,156,484,1,1,64.02,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284596192066,288874512962,288857735745,840,0,0,0
1044,1,963.59,156,840,1,1,84.31,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,280267801154,284596191554,288857670209,840,0,0,0
1045,1,4914.28,978,986,1,0,16.87,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,284596322882,288891290433,288891224897,276,0,1,1
1046,2,2088.39,356,156,1,0,12.71,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,1,280267801153,280284513090,280284578627,76,0,0,1
1047,1,1741.4,356,840,1,1,61.8,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,0,280267800899,280284513090,280301355842,250,0,1,1
1048,3,2870.3,840,410,1,1,98.93,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,0,284579480129,288891289923,280284578625,276,0,0,0
1049,2,3069.52,986,484,1,1,2.78,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,0,280284512833,288891289921,284596322625,156,1,1,1
1050,1,722.14,840,484,1,1,68.5,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280267670081,280284513089,288891224386,76,1,0,0
1051,3,4662.97,986,986,0,0,36.4,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,280284447298,284579479873,288857670465,840,0,1,0
1052,3,3582.73,410,410,0,1,14.22,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,284596192066,280284447297,288857604674,276,1,0,0
1053,1,3662.23,840,978,1,1,97.33,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288857735490,288891159363,284596322627,276,0,1,1
1054,2,1002.7,356,840,1,1,43.19,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,280301355331,280284512835,280301290049,156,1,1,1
1055,3,3221.38,410,410,0,0,54.78,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,280284512834,284562637634,284596257603,356,0,1,0
1056,2,1403.11,356,156,1,1,55.35,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284562768706,280267670338,288891224897,76,0,1,1
1057,2,1084.13,356,978,1,0,18.45,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284596322626,288874512962,284596322627,76,0,1,1
1058,2,3906.29,986,356,1,1,81.18,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280301224513,288891159106,288857735747,484,0,1,0
1059,1,4145.32,840,978,1,1,94.41,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,288857669955,280267801410,288874447171,76,0,0,0
1060,2,4285.57,156,986,1,1,84.94,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280267670081,284596323137,288857735747,250,0,1,1
1061,3,2367.84,986,156,1,1,37.87,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284562703171,288891289921,284579545922,484,1,1,1
1062,1,402.04,356,978,1,0,43.13,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280301355330,288891224897,280301224770,156,0,0,1
1063,3,4837.79,156,410,1,1,8.94,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,0,284579414850,280267670338,288874447683,156,1,1,1
1064,1,1977.21,840,410,1,1,33.34,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,288857604931,280301224259,288891289921,356,1,1,0
1065,2,291.49,410,978,1,1,50.04,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,288891224897,288891159106,284562637379,156,0,1,1
1066,1,3801.77,978,156,1,0,43.29,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,0,280284447555,284562637635,284579545922,484,0,0,1
1067,3,3735.97,986,986,0,1,11.73,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,284562768707,284579414339,288874447426,410,1,1,0
1068,1,3248.43,356,156,1,0,71.09,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,1,284579480129,288857604418,284596322625,156,0,0,1
1069,2,3172.57,410,156,1,0,67.63,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280301355841,280267801410,280301355843,484,0,1,1
1070,2,4011.62,356,484,1,1,47.85,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,284579545665,288874512963,284596322625,840,1,0,0
1071,2,941.17,356,484,1,1,17.93,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284513089,280267669826,280301355842,156,1,1,0
1072,1,1646.65,484,840,1,0,87.49,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,288891224897,280267669826,280267735875,356,0,1,1
1073,1,1314.31,410,986,1,1,52.54,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280284447555,284596257602,284596257603,276,1,1,0
1074,1,2329.97,156,978,1,1,48.74,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,288857604417,288874381635,288874447426,410,0,0,0
1075,1,3966.25,484,978,1,1,43.75,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,284596322626,280284578115,288891159105,276,1,1,1
1076,1,4906.36,410,484,1,1,70.93,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,284579479873,284579414339,284596257603,156,0,1,1
1077,2,4855.5,840,986,1,1,99.7,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280301355331,280284447554,280301290049,156,0,0,1
1078,3,2617.56,356,356,0,1,83.39,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,288874381634,288874512706,280267669825,276,0,0,0
1079,1,3095.61,840,410,1,1,66.58,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,280284578114,284562637634,288874447171,156,1,1,1
1080,2,1319.37,156,978,1,1,94.01,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,280284447042,284579545409,284562702914,250,0,1,1
1081,1,4900.55,356,356,0,0,12.97,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,280301355841,288857669954,280301224771,840,1,1,1
1082,1,4293.59,410,986,1,1,7.47,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,288874512963,280267801153,280284512578,410,1,1,0
1083,3,3647.13,356,986,1,1,91.3,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,284562768195,288891159105,280267735363,76,0,0,0
1084,3,1349.06,840,356,1,1,96.1,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,280301355331,284579479873,280267735363,156,0,1,1
1085,3,4072.16,410,410,0,1,35.17,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288891224641,280267800899,284579480130,156,1,1,0
1086,3,4672.3,156,410,1,1,33.21,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284578113,288891159106,288857735745,356,1,1,1
1087,1,484.5,986,840,1,1,92.79,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,280301355331,280267669826,288891289921,250,0,0,0
1088,1,2559.01,410,840,1,1,78.11,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,284562703170,280301224259,280284447297,840,0,0,0
1089,2,2401.5,356,356,0,0,76.29,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,0,288891224387,288874512963,284562637633,76,0,1,1
1090,2,1828.2,978,840,1,1,10.93,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,288874447683,288891159106,284579480130,250,1,0,1
1091,2,615.9,410,484,1,1,33.08,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280301290307,280284578115,280284447298,276,1,1,1
1092,1,604.08,978,986,1,0,18.05,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,288891224641,280284578370,288857670209,484,1,1,0
1093,3,3904.63,978,978,0,0,94.8,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288857604931,280301355330,284579480130,250,0,1,0
1094,1,1493.99,978,156,1,1,70.17,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288891224641,288891158849,284579480130,250,1,1,1
1095,2,1595.39,840,156,1,1,21.98,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288891224387,280284447043,288874447426,410,1,1,1
1096,3,3163.77,978,484,1,1,15.96,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,288891224387,280284513090,280267735875,410,1,1,1
1097,3,1995.09,986,978,1,0,80.34,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284579545410,280284447042,288891224643,484,0,1,1
1098,3,544.2,410,840,1,0,66.45,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1,280267670081,280267669826,280267735875,840,0,0,1
1099,3,4216.43,986,484,1,1,29.53,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,40,0,280284578626,280284447554,288891289921,250,1,1,0
1100,2,3508.15,978,484,1,1,28.81,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,284562702657,284579414593,284579545411,76,1,1,1
1101,2,4687.07,484,156,1,1,28.28,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,280284578626,280267670338,280301289794,156,1,1,1
1102,2,4606.39,356,156,1,1,1.62,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284578625,284596257602,288891159105,840,1,1,0
1103,1,1631.54,986,356,1,1,19.34,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,280284447555,284562768195,280301224771,156,1,1,1
1104,2,3493.16,156,410,1,1,30.02,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,280301224513,288857604418,284596322625,250,1,1,1
1105,1,1890.41,840,356,1,1,63.44,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,280284578626,284562768450,288874447683,484,1,1,1
1106,3,4055.65,156,356,1,1,10.95,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,284562637378,284579414339,280301290051,156,1,1,1
1107,3,4259.51,840,978,1,1,26.0,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,288874382146,280301355841,284579545411,356,1,0,1
1108,3,1014.65,978,156,1,1,99.33,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284579414850,288891158849,288874447170,410,0,1,0
1109,1,2459.56,356,840,1,0,66.96,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,288857604417,280284447043,280284578625,250,0,0,0
1110,1,2918.01,484,356,1,0,23.09,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,40,0,280301355330,280301289795,288891159105,156,0,0,1
1111,3,629.08,986,978,1,1,21.41,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,0,288891224641,284596257091,284596322627,410,1,1,1
1112,3,2426.18,156,484,1,1,70.41,2019-03-07T15:00:00Z,2019-04-14T12:00:00Z,38,1,284596192066,280284447041,280301224771,276,0,1,0
1113,3,2337.15,986,410,1,1,49.32,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284562637633,284579414339,288857735745,76,1,1,1
1114,1,2709.24,978,986,1,1,77.65,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,288891224641,280301224259,280284447297,484,0,1,1
1115,2,705.96,840,978,1,1,5.69,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,288891224641,280267801153,288874382147,276,1,1,1
1116,3,4581.31,156,410,1,1,1.32,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288857604419,284579545409,288891224643,250,1,1,1
1117,1,2077.55,978,484,1,0,86.73,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,0,280267801153,284579479873,288874447426,484,0,1,1
1118,2,1662.26,986,410,1,1,15.75,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,280284512577,288857604419,280301224770,250,1,1,1
1119,2,2667.21,986,978,1,1,75.44,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,0,284579479873,280284513091,280284512578,76,0,1,1
1120,2,4241.88,840,356,1,1,94.76,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,284562768194,288857670466,284562702914,410,0,0,0
1121,3,1781.07,840,156,1,1,21.36,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288891224899,280284513089,288874447426,356,1,1,1
1122,1,747.61,410,356,1,1,86.76,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280301355586,288874447682,288857670466,76,0,1,1
1123,3,2948.61,410,986,1,1,77.86,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288874447426,280301224259,280267801153,276,0,1,1
1124,3,3879.75,986,156,1,0,75.14,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280284578625,288874512707,280301355843,250,0,1,0
1125,1,2231.74,840,356,1,1,95.31,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,0,288874381891,288891159107,288874447170,276,0,0,0
1126,1,3469.45,410,840,1,0,25.18,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,288857604930,288891159362,280301289795,276,0,1,0
